"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","3","488","55","0","2017","A","",6,449,21548376,1028537,6069,922,47947,"",0.57,0.72,0.60,1.15,0.93,0.83,0.83,"",0,0.0,13,3.0,774875,3.7,-25736,-2.4,-828,-12.0,5,0.5,274,0.6
"01000","3","4881","56","0","2017","A","",6,449,21548376,1028537,6069,922,47947,"",0.84,1.02,0.87,2.43,1.55,0.86,0.86,"",0,0.0,13,3.0,774875,3.7,-25736,-2.4,-828,-12.0,5,0.5,274,0.6
"01000","3","48811","57","0","2017","A","",6,449,21548376,1028537,6069,922,47947,"",0.85,1.02,0.87,2.44,1.55,0.86,0.86,"",0,0.0,13,3.0,774875,3.7,-25736,-2.4,-828,-12.0,5,0.5,274,0.6
"01000","3","488119","58","0","2017","A","",6,449,21548376,1028537,6069,922,47947,"",0.91,1.07,0.92,2.46,1.58,0.86,0.86,"",0,0.0,13,3.0,774875,3.7,-25736,-2.4,-828,-12.0,5,0.5,274,0.6
"01000","3","493","55","0","2017","A","N",2,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","4931","56","0","2017","A","N",2,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","49311","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","493110","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","51","54","0","2017","A","",57,725,17358851,674883,5618,461,23952,"",0.88,0.41,0.37,0.32,0.57,0.90,0.90,"",0,0.0,-30,-4.0,-224902,-1.3,-24103,-3.4,497,9.7,13,2.9,647,2.8
"01000","3","519","55","0","2017","A","",57,725,17358851,674883,5618,461,23952,"",0.91,0.43,0.39,0.34,0.61,0.93,0.93,"",0,0.0,-30,-4.0,-224902,-1.3,-24103,-3.4,497,9.7,13,2.9,647,2.8
"01000","3","5191","56","0","2017","A","",57,725,17358851,674883,5618,461,23952,"",0.91,0.43,0.39,0.34,0.61,0.93,0.93,"",0,0.0,-30,-4.0,-224902,-1.3,-24103,-3.4,497,9.7,13,2.9,647,2.8
"01000","3","51912","57","0","2017","A","",57,725,17358851,674883,5618,461,23952,"N",0.91,0,0,0,0,0,0,"",0,0.0,-30,-4.0,-224902,-1.3,-24103,-3.4,497,9.7,13,2.9,647,2.8
"01000","3","519120","58","0","2017","A","",57,725,17358851,674883,5618,461,23952,"N",0.91,0,0,0,0,0,0,"",0,0.0,-30,-4.0,-224902,-1.3,-24103,-3.4,497,9.7,13,2.9,647,2.8
"01000","3","52","54","0","2017","A","N",1,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","522","55","0","2017","A","N",1,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5221","56","0","2017","A","N",1,0,0,0,0,0,0,"N",15.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","52213","57","0","2017","A","N",1,0,0,0,0,0,0,"N",19.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","522130","58","0","2017","A","N",1,0,0,0,0,0,0,"N",19.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","53","54","0","2017","A","N",134,0,0,0,0,0,0,"N",6.39,0,0,0,0,0,0,"N",-1,-0.7,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","531","55","0","2017","A","N",134,0,0,0,0,0,0,"N",6.42,0,0,0,0,0,0,"N",-1,-0.7,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5311","56","0","2017","A","N",33,0,0,0,0,0,0,"N",2.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","53111","57","0","2017","A","N",33,0,0,0,0,0,0,"N",2.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","531110","58","0","2017","A","N",33,0,0,0,0,0,0,"N",2.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5312","56","0","2017","A","",20,457,20292226,712334,9494,853,44379,"",28.64,44.66,56.46,32.95,48.33,1.26,1.26,"",0,0.0,-21,-4.4,-347613,-1.7,12893,1.8,-2345,-19.8,22,2.6,1154,2.7
"01000","3","53121","57","0","2017","A","",20,457,20292226,712334,9494,853,44379,"",28.64,44.66,56.46,32.95,48.33,1.26,1.26,"",0,0.0,-21,-4.4,-347613,-1.7,12893,1.8,-2345,-19.8,22,2.6,1154,2.7
"01000","3","531210","58","0","2017","A","",20,457,20292226,712334,9494,853,44379,"",28.64,44.66,56.46,32.95,48.33,1.26,1.26,"",0,0.0,-21,-4.4,-347613,-1.7,12893,1.8,-2345,-19.8,22,2.6,1154,2.7
"01000","3","5313","56","0","2017","A","",81,955,40524956,5093593,67036,816,42457,"",13.49,10.61,12.70,8.81,17.68,1.20,1.20,"",-1,-1.2,-12,-1.2,130557,0.3,-132224,-2.5,-2091,-3.0,12,1.5,662,1.6
"01000","3","53131","57","0","2017","A","N",79,0,0,0,0,0,0,"N",13.53,0,0,0,0,0,0,"N",-1,-1.2,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","531311","58","0","2017","A","",76,913,38771617,4922282,66025,817,42489,"",13.57,11.33,13.72,9.17,18.58,1.21,1.21,"",-1,-1.3,-12,-1.3,95034,0.2,-132410,-2.6,-2092,-3.1,13,1.6,680,1.6
"01000","3","531312","58","0","2017","A","N",3,0,0,0,0,0,0,"N",11.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","53139","57","0","2017","A","N",2,0,0,0,0,0,0,"N",31.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","531390","58","0","2017","A","N",2,0,0,0,0,0,0,"N",31.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","54","54","0","2017","A","",16,413,19341174,1034372,22819,901,46869,"",1.18,1.35,1.13,1.46,3.86,0.84,0.84,"",2,14.3,49,13.5,4379503,29.3,287788,38.5,3428,17.7,110,13.9,5747,14.0
"01000","3","541","55","0","2017","A","",16,413,19341174,1034372,22819,901,46869,"",1.18,1.35,1.13,1.46,3.86,0.84,0.84,"",2,14.3,49,13.5,4379503,29.3,287788,38.5,3428,17.7,110,13.9,5747,14.0
"01000","3","5412","56","0","2017","A","",4,297,9894943,110785,2869,642,33372,"",3.35,6.46,4.54,0.38,4.35,0.70,0.70,"",0,0.0,4,1.4,-53920,-0.5,-7075,-6.0,-3190,-52.6,-12,-1.8,-622,-1.8
"01000","3","54121","57","0","2017","A","",4,297,9894943,110785,2869,642,33372,"",3.35,6.46,4.54,0.38,4.35,0.70,0.70,"",0,0.0,4,1.4,-53920,-0.5,-7075,-6.0,-3190,-52.6,-12,-1.8,-622,-1.8
"01000","3","541214","58","0","2017","A","N",2,0,0,0,0,0,0,"N",7.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541219","58","0","2017","A","N",2,0,0,0,0,0,0,"N",2.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5413","56","0","2017","A","",6,41,2206299,139539,841,1037,53922,"",0.95,0.37,0.38,1.70,2.23,1.01,1.01,"",0,0.0,-9,-18.0,-641324,-22.5,-89185,-39.0,-1214,-59.1,-55,-5.0,-2841,-5.0
"01000","3","54132","57","0","2017","A","N",1,0,0,0,0,0,0,"N",3.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541320","58","0","2017","A","N",1,0,0,0,0,0,0,"N",3.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","54133","57","0","2017","A","",4,27,1791523,34625,222,1257,65344,"",0.78,0.30,0.38,0.47,0.66,1.25,1.25,"",0,0.0,-11,-28.9,-650308,-26.6,-98481,-74.0,-1269,-85.1,13,1.0,660,1.0
"01000","3","541330","58","0","2017","A","",4,27,1791523,34625,222,1257,65344,"",0.78,0.30,0.38,0.47,0.66,1.25,1.25,"",0,0.0,-11,-28.9,-650308,-26.6,-98481,-74.0,-1269,-85.1,13,1.0,660,1.0
"01000","3","54137","57","0","2017","A","N",1,0,0,0,0,0,0,"N",3.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541370","58","0","2017","A","N",1,0,0,0,0,0,0,"N",3.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5415","56","0","2017","A","N",3,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","54151","57","0","2017","A","N",3,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541512","58","0","2017","A","N",2,0,0,0,0,0,0,"N",1.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541513","58","0","2017","A","N",1,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5416","56","0","2017","A","N",2,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","54161","57","0","2017","A","N",1,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541614","58","0","2017","A","N",1,0,0,0,0,0,0,"N",11.25,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","54169","57","0","2017","A","N",1,0,0,0,0,0,0,"N",3.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541690","58","0","2017","A","N",1,0,0,0,0,0,0,"N",3.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5417","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","54171","57","0","2017","A","N",1,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","541715","58","0","2017","A","N",1,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","56","54","0","2017","A","",63,839,34916041,818040,17896,800,41625,"",1.49,0.82,0.87,0.72,2.03,1.05,1.05,"",1,1.6,-29,-3.3,-373232,-1.1,246187,43.1,3166,21.5,18,2.3,981,2.4
"01000","3","561","55","0","2017","A","",56,731,29577151,256812,6933,778,40461,"",2.01,1.32,1.46,0.35,1.05,1.10,1.10,"",1,1.8,-34,-4.4,-726577,-2.4,256812,100.0,6933,100.0,16,2.1,831,2.1
"01000","3","5612","56","0","2017","A","",39,515,22617297,256812,6933,844,43896,"",21.63,14.85,17.46,24.55,43.67,1.17,1.18,"",1,2.6,-25,-4.6,-925313,-3.9,256812,100.0,6933,100.0,6,0.7,312,0.7
"01000","3","56121","57","0","2017","A","",39,515,22617297,256812,6933,844,43896,"",21.63,14.85,17.46,24.55,43.67,1.17,1.18,"",1,2.6,-25,-4.6,-925313,-3.9,256812,100.0,6933,100.0,6,0.7,312,0.7
"01000","3","561210","58","0","2017","A","",39,515,22617297,256812,6933,844,43896,"",21.63,14.85,17.46,24.55,43.67,1.17,1.18,"",1,2.6,-25,-4.6,-925313,-3.9,256812,100.0,6933,100.0,6,0.7,312,0.7
"01000","3","5616","56","0","2017","A","N",2,0,0,0,0,0,0,"N",4.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","56161","57","0","2017","A","N",2,0,0,0,0,0,0,"N",4.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","561612","58","0","2017","A","N",2,0,0,0,0,0,0,"N",4.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5617","56","0","2017","A","",12,174,5876252,0,0,651,33836,"",0.62,0.52,0.50,0.00,0.00,0.97,0.97,"",0,0.0,-8,-4.4,265663,4.7,0,0.0,0,0.0,57,9.6,2952,9.6
"01000","3","56172","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","561720","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","56179","57","0","2017","A","N",11,0,0,0,0,0,0,"N",3.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","561790","58","0","2017","A","N",11,0,0,0,0,0,0,"N",3.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5619","56","0","2017","A","N",3,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","56199","57","0","2017","A","N",3,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","561990","58","0","2017","A","N",3,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","562","55","0","2017","A","",7,108,5338890,561228,10963,952,49511,"",0.48,0.23,0.27,1.41,4.95,1.15,1.15,"",0,0.0,4,3.8,353345,7.1,-10625,-1.9,-3767,-25.6,26,2.8,1380,2.9
"01000","3","5621","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","56211","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","562111","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","5622","56","0","2017","A","N",6,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","56221","57","0","2017","A","N",6,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","562212","58","0","2017","A","",4,60,3022543,407681,6679,969,50376,"",0.56,0.19,0.22,1.54,6.42,1.15,1.15,"",0,0.0,3,5.3,315065,11.6,-1904,-0.5,2724,68.9,62,6.8,3221,6.8
"01000","3","562213","58","0","2017","A","N",1,0,0,0,0,0,0,"N",3.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","562219","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","61","54","0","2017","A","",1885,96105,3827679141,0,0,766,39828,"",2.25,0.93,0.96,0.00,0.00,1.03,1.03,"",4,0.2,364,0.4,123026780,3.3,0,0.0,0,0.0,22,3.0,1133,2.9
"01000","3","611","55","0","2017","A","",1885,96105,3827679141,0,0,766,39828,"",2.25,0.93,0.96,0.00,0.00,1.03,1.03,"",4,0.2,364,0.4,123026780,3.3,0,0.0,0,0.0,22,3.0,1133,2.9
"01000","3","6111","56","0","2017","A","",1877,96022,3822833907,0,0,766,39812,"",2.32,0.99,1.02,0.00,0.00,1.03,1.03,"",4,0.2,363,0.4,122741590,3.3,0,0.0,0,0.0,22,3.0,1132,2.9
"01000","3","61111","57","0","2017","A","",1877,96022,3822833907,0,0,766,39812,"",2.32,0.99,1.02,0.00,0.00,1.03,1.03,"",4,0.2,363,0.4,122741590,3.3,0,0.0,0,0.0,22,3.0,1132,2.9
"01000","3","611110","58","0","2017","A","",1877,96022,3822833907,0,0,766,39812,"",2.32,0.99,1.02,0.00,0.00,1.03,1.03,"",4,0.2,363,0.4,122741590,3.3,0,0.0,0,0.0,22,3.0,1132,2.9
"01000","3","6116","56","0","2017","A","N",5,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","61169","57","0","2017","A","N",5,0,0,0,0,0,0,"N",2.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","611699","58","0","2017","A","N",5,0,0,0,0,0,0,"N",4.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","6117","56","0","2017","A","N",3,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","61171","57","0","2017","A","N",3,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","611710","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","62","54","0","2017","A","",231,33477,1583404256,20971873,234297,910,47299,"",2.58,2.68,2.72,1.31,3.45,1.02,1.02,"",-11,-4.5,466,1.4,62524531,4.1,-859554,-3.9,-76141,-24.5,24,2.7,1227,2.7
"01000","3","621","55","0","2017","A","",74,2479,108132684,5953958,54669,839,43621,"",2.58,2.45,2.33,2.50,3.23,0.95,0.95,"",1,1.4,-8,-0.3,2599543,2.5,-306231,-4.9,-11136,-16.9,23,2.8,1180,2.8
"01000","3","6211","56","0","2017","A","",21,175,9549768,0,0,1049,54544,"",1.88,0.58,0.51,0.00,0.00,0.88,0.88,"",2,10.5,21,13.6,988193,11.5,0,0.0,0,0.0,-20,-1.9,-1021,-1.8
"01000","3","62111","57","0","2017","A","",21,175,9549768,0,0,1049,54544,"",1.88,0.58,0.51,0.00,0.00,0.88,0.88,"",2,10.5,21,13.6,988193,11.5,0,0.0,0,0.0,-20,-1.9,-1021,-1.8
"01000","3","621111","58","0","2017","A","",21,175,9549768,0,0,1049,54544,"",1.90,0.58,0.51,0.00,0.00,0.88,0.88,"",2,10.5,21,13.6,988193,11.5,0,0.0,0,0.0,-20,-1.9,-1021,-1.8
"01000","3","6213","56","0","2017","A","",5,144,5826069,982342,10649,780,40576,"",3.55,4.42,4.57,8.74,7.14,1.04,1.04,"",0,0.0,-4,-2.7,-1071,0.0,-83760,-7.9,-12096,-53.2,24,3.2,1248,3.2
"01000","3","62133","57","0","2017","A","N",2,0,0,0,0,0,0,"N",6.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621330","58","0","2017","A","N",2,0,0,0,0,0,0,"N",6.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","62134","57","0","2017","A","N",2,0,0,0,0,0,0,"N",4.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621340","58","0","2017","A","N",2,0,0,0,0,0,0,"N",4.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","62139","57","0","2017","A","N",1,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621399","58","0","2017","A","N",1,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","6214","56","0","2017","A","",32,1665,74488887,3655982,27057,860,44734,"",5.54,4.43,4.48,3.47,4.24,1.01,1.01,"",0,0.0,-18,-1.1,535637,0.7,-113249,-3.0,3190,13.4,15,1.8,804,1.8
"01000","3","62142","57","0","2017","A","N",29,0,0,0,0,0,0,"N",11.71,0,0,0,0,0,0,"N",-1,-3.3,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621420","58","0","2017","A","N",29,0,0,0,0,0,0,"N",11.71,0,0,0,0,0,0,"N",-1,-3.3,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","62149","57","0","2017","A","N",3,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621498","58","0","2017","A","N",3,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","6215","56","0","2017","A","",3,44,1680454,0,0,743,38631,"",11.25,16.42,15.39,0.00,0.00,0.95,0.95,"",0,0.0,-3,-6.4,-64509,-3.7,0,0.0,0,0.0,34,4.8,1766,4.8
"01000","3","62151","57","0","2017","A","",3,44,1680454,0,0,743,38631,"",11.25,16.42,15.39,0.00,0.00,0.95,0.95,"",0,0.0,-3,-6.4,-64509,-3.7,0,0.0,0,0.0,34,4.8,1766,4.8
"01000","3","621511","58","0","2017","A","N",1,0,0,0,0,0,0,"N",6.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621512","58","0","2017","A","N",2,0,0,0,0,0,0,"N",17.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","6216","56","0","2017","A","",5,164,8014313,918737,14297,938,48769,"",4.28,3.56,4.45,11.21,15.11,1.25,1.25,"",-1,-16.7,10,6.5,935848,13.2,44783,5.1,625,4.6,54,6.1,2780,6.0
"01000","3","62161","57","0","2017","A","",5,164,8014313,918737,14297,938,48769,"",4.28,3.56,4.45,11.21,15.11,1.25,1.25,"",-1,-16.7,10,6.5,935848,13.2,44783,5.1,625,4.6,54,6.1,2780,6.0
"01000","3","621610","58","0","2017","A","",5,164,8014313,918737,14297,938,48769,"",4.28,3.56,4.45,11.21,15.11,1.25,1.25,"",-1,-16.7,10,6.5,935848,13.2,44783,5.1,625,4.6,54,6.1,2780,6.0
"01000","3","6219","56","0","2017","A","",8,287,8573193,396897,2666,574,29846,"",0.90,1.17,1.12,0.74,0.92,0.96,0.96,"",0,0.0,-13,-4.3,205445,2.5,-154005,-28.0,-2855,-51.7,37,6.9,1922,6.9
"01000","3","62191","57","0","2017","A","N",7,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621910","58","0","2017","A","N",7,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","62199","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","621999","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","622","55","0","2017","A","",39,28075,1392641866,6030381,91698,954,49604,"",2.23,3.13,3.09,0.72,4.51,0.99,0.99,"",1,2.6,664,2.4,62064789,4.7,-309656,-4.9,-21114,-18.7,21,2.3,1063,2.2
"01000","3","6221","56","0","2017","A","",37,27868,1384661632,6030381,91698,955,49686,"",2.15,3.12,3.09,0.72,4.52,0.99,0.99,"",1,2.8,634,2.3,60116993,4.5,-309656,-4.9,-21114,-18.7,20,2.1,1050,2.2
"01000","3","62211","57","0","2017","A","",37,27868,1384661632,6030381,91698,955,49686,"",2.15,3.12,3.09,0.72,4.52,0.99,0.99,"",1,2.8,634,2.3,60116993,4.5,-309656,-4.9,-21114,-18.7,20,2.1,1050,2.2
"01000","3","622110","58","0","2017","A","",37,27868,1384661632,6030381,91698,955,49686,"",2.15,3.12,3.09,0.72,4.52,0.99,0.99,"",1,2.8,634,2.3,60116993,4.5,-309656,-4.9,-21114,-18.7,20,2.1,1050,2.2
"01000","3","6222","56","0","2017","A","N",1,0,0,0,0,0,0,"N",5.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","62221","57","0","2017","A","N",1,0,0,0,0,0,0,"N",5.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","622210","58","0","2017","A","N",1,0,0,0,0,0,0,"N",5.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","6223","56","0","2017","A","N",1,0,0,0,0,0,0,"N",13.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","62231","57","0","2017","A","N",1,0,0,0,0,0,0,"N",13.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","622310","58","0","2017","A","N",1,0,0,0,0,0,0,"N",13.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","623","55","0","2017","A","",62,1713,47293752,3464070,43196,531,27611,"",6.53,1.88,1.68,2.02,6.04,0.89,0.90,"",-3,-4.6,-73,-4.1,-362097,-0.8,-240826,-6.5,-5045,-10.5,18,3.5,926,3.5
"01000","3","6231","56","0","2017","A","",8,956,26440407,1752519,30080,532,27655,"",1.96,1.40,1.24,2.68,9.44,0.88,0.88,"",0,0.0,-23,-2.3,651082,2.5,-182233,-9.4,-2705,-8.3,25,4.9,1299,4.9
"01000","3","62311","57","0","2017","A","",8,956,26440407,1752519,30080,532,27655,"",1.96,1.40,1.24,2.68,9.44,0.88,0.88,"",0,0.0,-23,-2.3,651082,2.5,-182233,-9.4,-2705,-8.3,25,4.9,1299,4.9
